0.5 0.4901 0.4804 0.4709 0.4616 0.4525 0.4436 0.4349 0.4264 0.4181 0.41 0.4021 0.3944 0.3869 0.3796 0.3725 0.3656 0.3589 0.3524 0.3461 0.34 0.3341 0.3284 0.3229 0.3176 0.3125 0.3076 0.3029 0.2984 0.2941 0.29 0.2861 0.2824 0.2789 0.2756 0.2725 0.2696 0.2669 0.2644 0.2621 0.26 0.2581 0.2564 0.2549 0.2536 0.2525 0.2516 0.2509 0.2504 0.2501 0.25 0.2501 0.2504 0.2509 0.2516 0.2525 0.2536 0.2549 0.2564 0.2581 0.26 0.2621 0.2644 0.2669 0.2696 0.2725 0.2756 0.2789 0.2824 0.2861 0.29 0.2941 0.2984 0.3029 0.3076 0.3125 0.3176 0.3229 0.3284 0.3341 0.34 0.3461 0.3524 0.3589 0.3656 0.3725 0.3796 0.3869 0.3944 0.4021 0.41 0.4181 0.4264 0.4349 0.4436 0.4525 0.4616 0.4709 0.4804 0.4901 0.5
0.4901 0.479101 0.468502 0.458224 0.44823 0.438499 0.42902 0.419782 0.410781 0.402012 0.39347 0.385155 0.377062 0.369191 0.36154 0.354106 0.34689 0.339889 0.333104 0.326533 0.320175 0.31403 0.308097 0.302376 0.296866 0.291567 0.286479 0.2816 0.276931 0.272471 0.26822 0.264178 0.260345 0.25672 0.253303 0.250094 0.247092 0.244299 0.241713 0.239334 0.237162 0.235198 0.23344 0.23189 0.230546 0.229409 0.228479 0.227756 0.227239 0.226929 0.226826 0.226929 0.227239 0.227756 0.228479 0.229409 0.230546 0.23189 0.23344 0.235198 0.237162 0.239334 0.241712 0.244298 0.247092 0.250093 0.253302 0.256719 0.260344 0.264178 0.26822 0.27247 0.27693 0.281599 0.286478 0.291567 0.296866 0.302376 0.308097 0.31403 0.320174 0.326532 0.333103 0.339889 0.346889 0.354106 0.361539 0.369191 0.377062 0.385154 0.39347 0.402011 0.410781 0.419782 0.429019 0.438499 0.44823 0.458224 0.468502 0.479101 0.4901
0.4804 0.468502 0.457084 0.446065 0.435397 0.425048 0.414997 0.405228 0.39573 0.386495 0.377515 0.368787 0.360304 0.352063 0.344061 0.336296 0.328764 0.321464 0.314394 0.307552 0.300937 0.294548 0.288383 0.282441 0.276722 0.271224 0.265947 0.26089 0.256052 0.251433 0.247031 0.242848 0.238881 0.235131 0.231598 0.22828 0.225177 0.22229 0.219618 0.21716 0.214917 0.212888 0.211074 0.209473 0.208086 0.206912 0.205952 0.205205 0.204672 0.204352 0.204245 0.204352 0.204672 0.205205 0.205952 0.206912 0.208085 0.209472 0.211073 0.212888 0.214917 0.21716 0.219617 0.222289 0.225176 0.228279 0.231597 0.23513 0.23888 0.242847 0.24703 0.251432 0.256051 0.260889 0.265946 0.271223 0.276721 0.28244 0.288382 0.294547 0.300936 0.307551 0.314393 0.321463 0.328763 0.336295 0.34406 0.352062 0.360303 0.368786 0.377515 0.386494 0.395729 0.405227 0.414996 0.425048 0.435397 0.446065 0.457083 0.468502 0.4804
0.4709 0.458224 0.446065 0.434355 0.423045 0.412099 0.401491 0.391202 0.381216 0.371522 0.36211 0.352972 0.344103 0.335496 0.327146 0.319051 0.311206 0.303608 0.296255 0.289144 0.282274 0.275641 0.269245 0.263084 0.257156 0.25146 0.245996 0.240761 0.235754 0.230976 0.226425 0.2221 0.218001 0.214126 0.210476 0.20705 0.203847 0.200866 0.198108 0.195572 0.193258 0.191165 0.189293 0.187642 0.186211 0.185001 0.184011 0.183241 0.182691 0.182361 0.182251 0.182361 0.182691 0.183241 0.18401 0.185 0.186211 0.187641 0.189292 0.191164 0.193257 0.195571 0.198107 0.200865 0.203846 0.207049 0.210475 0.214125 0.217999 0.222099 0.226423 0.230975 0.235753 0.240759 0.245994 0.251459 0.257154 0.263082 0.269243 0.27564 0.282272 0.289143 0.296254 0.303607 0.311204 0.319049 0.327145 0.335494 0.344101 0.352971 0.362109 0.371521 0.381215 0.391201 0.40149 0.412098 0.423044 0.434355 0.446065 0.458224 0.4709
0.4616 0.44823 0.435397 0.423045 0.411128 0.399612 0.388467 0.377673 0.367211 0.357067 0.34723 0.33769 0.328439 0.31947 0.310777 0.302356 0.2942 0.286308 0.278674 0.271297 0.264172 0.257298 0.250672 0.244293 0.238158 0.232265 0.226614 0.221202 0.216029 0.211093 0.206392 0.201927 0.197695 0.193697 0.189931 0.186397 0.183093 0.18002 0.177177 0.174563 0.172177 0.17002 0.168091 0.16639 0.164916 0.163669 0.162649 0.161856 0.16129 0.16095 0.160837 0.16095 0.16129 0.161856 0.162649 0.163669 0.164915 0.166389 0.16809 0.170019 0.172176 0.174561 0.177175 0.180019 0.183092 0.186395 0.189929 0.193695 0.197693 0.201925 0.20639 0.21109 0.216027 0.2212 0.226612 0.232263 0.238156 0.244291 0.25067 0.257296 0.26417 0.271294 0.278672 0.286306 0.294198 0.302354 0.310775 0.319468 0.328437 0.337688 0.347228 0.357066 0.36721 0.377672 0.388466 0.399611 0.411128 0.423044 0.435397 0.44823 0.4616
0.4525 0.438499 0.425048 0.412099 0.399612 0.387553 0.375893 0.364611 0.353687 0.343105 0.332853 0.322919 0.313293 0.303969 0.294937 0.286194 0.277732 0.269548 0.261637 0.253995 0.246619 0.239506 0.232653 0.226057 0.219717 0.213629 0.207793 0.202206 0.196866 0.191773 0.186924 0.182319 0.177956 0.173835 0.169954 0.166312 0.162909 0.159744 0.156815 0.154124 0.151668 0.149447 0.147462 0.14571 0.144194 0.14291 0.141861 0.141045 0.140462 0.140113 0.139996 0.140112 0.140462 0.141045 0.14186 0.14291 0.144193 0.145709 0.14746 0.149446 0.151666 0.154122 0.156814 0.159742 0.162907 0.16631 0.169952 0.173833 0.177954 0.182317 0.186922 0.19177 0.196863 0.202203 0.20779 0.213626 0.219714 0.226055 0.23265 0.239503 0.246617 0.253993 0.261634 0.269545 0.27773 0.286191 0.294935 0.303966 0.313291 0.322917 0.332851 0.343104 0.353685 0.36461 0.375892 0.387552 0.399611 0.412098 0.425048 0.438499 0.4525
0.4436 0.42902 0.414997 0.401491 0.388467 0.375893 0.363743 0.351991 0.340621 0.329614 0.318958 0.308638 0.298647 0.288973 0.27961 0.27055 0.261787 0.253315 0.245131 0.237228 0.229604 0.222254 0.215176 0.208367 0.201823 0.195542 0.189522 0.183761 0.178257 0.173008 0.168012 0.163269 0.158776 0.154532 0.150537 0.146789 0.143287 0.14003 0.137017 0.134248 0.131722 0.129439 0.127397 0.125596 0.124037 0.122718 0.121639 0.1208 0.120201 0.119841 0.119722 0.119841 0.1202 0.120799 0.121638 0.122717 0.124036 0.125595 0.127395 0.129437 0.131721 0.134246 0.137015 0.140028 0.143284 0.146786 0.150534 0.15453 0.158773 0.163266 0.168009 0.173005 0.178253 0.183758 0.189519 0.195538 0.201819 0.208363 0.215173 0.222251 0.2296 0.237225 0.245127 0.253312 0.261784 0.270547 0.279607 0.28897 0.298644 0.308636 0.318955 0.329612 0.340619 0.35199 0.363741 0.375892 0.388466 0.40149 0.414996 0.429019 0.4436
0.4349 0.419782 0.405228 0.391202 0.377673 0.364611 0.351991 0.339791 0.327991 0.316573 0.305524 0.294831 0.284482 0.274467 0.264779 0.255408 0.246349 0.237595 0.229142 0.220982 0.213113 0.205531 0.198231 0.19121 0.184465 0.177993 0.171792 0.165859 0.160192 0.154789 0.149648 0.144768 0.140146 0.135781 0.131673 0.127819 0.124219 0.120871 0.117775 0.11493 0.112335 0.109988 0.107891 0.106041 0.104439 0.103084 0.101976 0.101115 0.100499 0.10013 0.100007 0.10013 0.100499 0.101114 0.101975 0.103083 0.104438 0.10604 0.107889 0.109986 0.112332 0.114928 0.117773 0.120869 0.124216 0.127816 0.13167 0.135778 0.140142 0.144764 0.149644 0.154785 0.160188 0.165855 0.171788 0.177989 0.184461 0.191206 0.198227 0.205527 0.213109 0.220978 0.229138 0.237592 0.246346 0.255405 0.264775 0.274464 0.284479 0.294828 0.305521 0.316571 0.327988 0.339789 0.35199 0.36461 0.377672 0.391201 0.405227 0.419782 0.4349
0.4264 0.410781 0.39573 0.381216 0.367211 0.353687 0.340621 0.327991 0.315777 0.303964 0.292535 0.281478 0.270782 0.260435 0.250429 0.240755 0.231406 0.222376 0.213657 0.205246 0.197136 0.189324 0.181806 0.174576 0.167633 0.160973 0.154593 0.148491 0.142663 0.137108 0.131823 0.126807 0.122058 0.117574 0.113354 0.109395 0.105698 0.102261 0.099082 0.096161 0.0934969 0.0910887 0.0889359 0.0870378 0.0853939 0.0840036 0.0828666 0.0819826 0.0813513 0.0809726 0.0808463 0.0809723 0.0813508 0.0819819 0.0828656 0.0840024 0.0853924 0.0870361 0.088934 0.0910865 0.0934944 0.0961584 0.0990792 0.102258 0.105695 0.109392 0.11335 0.11757 0.122054 0.126803 0.131819 0.137103 0.142658 0.148486 0.154589 0.160969 0.167629 0.174572 0.181801 0.18932 0.197132 0.205242 0.213653 0.222371 0.231402 0.240751 0.250425 0.260431 0.270778 0.281475 0.292532 0.303961 0.315775 0.327988 0.340619 0.353685 0.367209 0.381215 0.395729 0.41078 0.4264
0.4181 0.402012 0.386495 0.371522 0.357067 0.343105 0.329614 0.316573 0.303964 0.291769 0.279974 0.268566 0.257532 0.246862 0.236547 0.226577 0.216945 0.207643 0.198666 0.190007 0.181662 0.173624 0.165891 0.158457 0.151319 0.144473 0.137917 0.131647 0.125661 0.119955 0.114529 0.109379 0.104504 0.0999024 0.0955715 0.0915102 0.0877171 0.084191 0.0809306 0.0779348 0.0752027 0.0727333 0.0705259 0.0685798 0.0668944 0.0654691 0.0643036 0.0633974 0.0627502 0.062362 0.0622324 0.0623617 0.0627496 0.0633965 0.0643024 0.0654677 0.0668927 0.0685779 0.0705237 0.0727308 0.0752 0.0779318 0.0809274 0.0841876 0.0877135 0.0915064 0.0955675 0.0998982 0.1045 0.109375 0.114525 0.119951 0.125656 0.131642 0.137912 0.144468 0.151314 0.158452 0.165886 0.173619 0.181657 0.190002 0.198661 0.207639 0.21694 0.226572 0.236543 0.246858 0.257528 0.268562 0.279971 0.291766 0.303961 0.316571 0.329612 0.343103 0.357065 0.371521 0.386494 0.402011 0.4181
